index,job_title,salary_estimate,Rating,company_name,Location,Size,founded,industry,sector,revenue,type_of_ownership
437,Software Design Engineer 1 - REMOTE,$84K - $151K (Glassdoor est.),3.9,eXcell,"Redmond, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
438,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
439,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
440,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
441,Senior Software Engineer,$81K - $137K (Glassdoor est.),3.9,"Tyler Technologies, Inc.","Yarmouth, ME",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
442,Software Engineer,$60 Per Hour(Employer est.),-1,Total Presence Management,"Phoenix, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
443,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
444,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
445,Senior Software Engineer,$57 - $72 Per Hour(Employer est.),-1,Strategic Solutions Group,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
446,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
447,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
448,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
449,Fullstack Engineer,-1,-1,Boom Entertainment,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
450,Software Engineer,$81K - $152K (Glassdoor est.),4.9,"Raybeam, Inc.","Seattle, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
451,"Software Engineer I, II, III, or Senior",$66K - $126K (Glassdoor est.),3.8,Alaska USA Federal Credit Union,"Renton, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
452,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
453,Senior Software Engineer,$120K - $160K (Employer est.),-1,"Prime Trust, LLC",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
454,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
455,(Software) Product Engineer,-1,-1,"Verinovum, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
456,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
457,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
458,Software Design Engineer 3 [MP2484],-1,4.3,"Akvelon, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
459,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
460,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
461,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Detroit, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
462,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
463,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
464,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
465,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
466,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
467,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
468,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
469,Software Design Engineer 1 - REMOTE,$84K - $151K (Glassdoor est.),3.9,eXcell,"Redmond, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
470,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
471,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
472,Senior Software Engineer,$81K - $137K (Glassdoor est.),3.9,"Tyler Technologies, Inc.","Yarmouth, ME",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
473,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
474,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
475,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
476,Senior Software Engineer,$57 - $72 Per Hour(Employer est.),-1,Strategic Solutions Group,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
477,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
478,Software Engineer,$60 Per Hour(Employer est.),-1,Total Presence Management,"Phoenix, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
479,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
480,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
481,"Software Engineer I, II, III, or Senior",$66K - $126K (Glassdoor est.),3.8,Alaska USA Federal Credit Union,"Renton, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
482,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
483,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
484,Senior Software Engineer,$120K - $160K (Employer est.),-1,"Prime Trust, LLC",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
485,(Software) Product Engineer,-1,-1,"Verinovum, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
486,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
487,Software Design Engineer 3 [MP2484],-1,4.3,"Akvelon, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
488,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
489,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
490,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
491,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Detroit, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
492,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
493,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
494,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
495,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
496,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
497,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
498,Software Design Engineer 1 - REMOTE,$84K - $151K (Glassdoor est.),3.9,eXcell,"Redmond, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
499,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
500,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
501,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
502,Senior Software Engineer,$81K - $137K (Glassdoor est.),3.9,"Tyler Technologies, Inc.","Yarmouth, ME",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
503,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
504,Software Engineer,$60 Per Hour(Employer est.),-1,Total Presence Management,"Phoenix, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
505,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
506,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
507,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
508,Senior Software Engineer,$57 - $72 Per Hour(Employer est.),-1,Strategic Solutions Group,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
509,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
510,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
511,"Software Engineer I, II, III, or Senior",$66K - $126K (Glassdoor est.),3.8,Alaska USA Federal Credit Union,"Renton, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
512,Senior Software Engineer I,-1,4.2,FINALSITE,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
513,Senior Software Engineer,$120K - $160K (Employer est.),-1,"Prime Trust, LLC",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
514,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
515,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
516,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
517,Software Design Engineer 3 [MP2484],-1,4.3,"Akvelon, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
518,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
519,(Software) Product Engineer,-1,-1,"Verinovum, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
520,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
521,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
522,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
523,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Detroit, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
524,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
525,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
526,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
527,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
528,Software Design Engineer 1 - REMOTE,$84K - $151K (Glassdoor est.),3.9,eXcell,"Redmond, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
529,Senior Software Engineer,$81K - $137K (Glassdoor est.),3.9,"Tyler Technologies, Inc.","Yarmouth, ME",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
530,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
531,Senior Software Engineer,$57 - $72 Per Hour(Employer est.),-1,Strategic Solutions Group,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
532,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
533,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
534,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
535,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
536,Software Engineer,$60 Per Hour(Employer est.),-1,Total Presence Management,"Phoenix, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
537,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
538,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
539,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
540,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
541,Senior Software Engineer,$120K - $160K (Employer est.),-1,"Prime Trust, LLC",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
542,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
543,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
544,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
545,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Ann Arbor, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
546,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
547,(Software) Product Engineer,-1,-1,"Verinovum, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
548,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
549,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
550,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
551,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
552,Software Design Engineer 2 [MP2487],-1,4.3,"Akvelon, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
553,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
554,Senior Software Engineer,$110K - $150K (Employer est.),4.1,OBMedia,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
555,Software Engineer (Remote),$80K (Employer est.),3.4,OSMOSE UTILITIES SERVICES INC,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
556,Systems/Software Engineer - SaaS - Remote,$90K - $150K (Employer est.),4.0,Mutual of Omaha,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
557,Junior Mobile Engineer,$105K (Employer est.),-1,iNGAGED,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
558,Senior Software Engineer,$110K - $140K (Employer est.),3.7,New Visions for Public Schools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
559,Senior Software Engineer,$57 - $72 Per Hour(Employer est.),-1,Strategic Solutions Group,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
560,Software Engineer,-1,3.9,"Tyler Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
561,Embedded Software Engineer (Junior),$80K - $150K (Employer est.),-1,Bionaut Labs,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
562,2022 Software Engineer,$98K - $211K (Glassdoor est.),4.1,Bloomberg,"New York, NY",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
563,Engineer I - Drake Software,-1,-1,Confidential,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
564,Software Engineer,$60 Per Hour(Employer est.),-1,Total Presence Management,"Phoenix, AZ",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
565,Software Engineer 3,$125K (Employer est.),3.4,Homecare Homebase,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
566,Front End Software Engineer,-1,-1,"Encyclopaedia Britannica, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
567,Software Engineer,$80K - $115K (Employer est.),-1,Hospice Tools,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
568,Software Engineer,$81K - $152K (Glassdoor est.),4.9,"Raybeam, Inc.","Seattle, WA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
569,Software Engineer - Remote,-1,4.6,"Medisolv, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
570,Software Engineer,$74K - $147K (Glassdoor est.),2.1,Sterling Hoffman,"Los Angeles, CA",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
571,Senior Software Engineer,$120K - $160K (Employer est.),-1,"Prime Trust, LLC",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
572,Sr. Software Engineer,$115K - $140K (Employer est.),2.8,"The GEO Group, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
573,Software Engineer,$120K (Employer est.),-1,"Medicom Technologies, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
574,Senior Software Engineer,$97K - $140K (Employer est.),-1,"240 Tutoring, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
575,Software Engineer,$90K - $150K (Employer est.),-1,"NovoDynamics, Inc.","Ann Arbor, MI",10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
576,Senior Software Engineer,$120K - $150K (Employer est.),-1,Retail Benefits,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
577,(Software) Product Engineer,-1,-1,"Verinovum, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
578,Software Engineer,$115K - $135K (Employer est.),-1,Leaf Trade,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
579,Software Engineer/PHP developer,$115K - $125K (Employer est.),3.8,Connecttel Inc.,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
580,Senior Software Engineer,$80K - $150K (Employer est.),-1,Doradus Labs,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
581,Software Engineer,$130K (Employer est.),-1,Bravely,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
582,Software Design Engineer 2 [MP2487],-1,4.3,"Akvelon, Inc.",Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
583,Software Engineer,$110K (Employer est.),-1,ABOUT Healthcare,Remote,10000+ Employees,1927,Food & Beverage Stores,Food & Beverage Stores,$1 to $2 billion (USD),Company - Private
