index,job_title,salary_estimate,Rating,company_name,Location,Size,founded,industry,sector,revenue,type_of_ownership
709,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
710,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
711,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
712,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
713,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
714,Staff Data Scientist (,$77K - $157K (Glassdoor est.),4.8,The Mom Project,"Chicago, IL",51 to 200 Employees,2016,Staffing & Outsourcing,Staffing & Outsourcing,Unknown / Non-Applicable,Company - Private
715,Data Scientist (Data Analytics),$90K - $110K (Employer est.),4.2,ERPI,"Washington, DC",201 to 500 Employees,2001,Consulting,Consulting,Unknown / Non-Applicable,Company - Private
716,Data Scientist - Remote,$66K - $139K (Glassdoor est.),4.4,Liberty Personnel Services,"Trevose, PA",1 to 50 Employees,2003,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
717,Data Scientist,$85K - $130K (Employer est.),3.9,Brightwing,Remote,51 to 200 Employees,1973,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
718,Data Scientist,$100K - $110K (Employer est.),-1,duvari group,Remote,-1,-1,-1,-1,-1,-1
719,Data Analyst,$70K - $95K (Employer est.),-1,Flywheel Software,"New York, NY",-1,-1,-1,-1,-1,-1
720,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
721,Information Technology/Data Scientist,$44K - $58K (Employer est.),-1,Endodontic SuperSystems,"Fresno, CA",-1,-1,-1,-1,-1,-1
722,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
723,Data Scientist,,4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
724,Data Scientist,$80K - $100K (Employer est.),4.0,"Continental Finance Company, LLC","Wilmington, DE",51 to 200 Employees,2005,Lending,Lending,$5 to $10 million (USD),Company - Private
725,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
726,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
727,Data Scientist I - 637,-1,-1,"O'Neil Global Advisors, Inc.","Austin, TX",-1,-1,-1,-1,-1,-1
728,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
729,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
730,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
731,Data Scientist,$78K - $133K (Glassdoor est.),4.5,PowerAdvocate,"Boston, MA",51 to 200 Employees,1999,Energy,Energy,Unknown / Non-Applicable,Company - Public
732,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
733,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
734,Data Scientist,$140K - $150K (Employer est.),-1,3-Point Recruiting,Remote,-1,-1,-1,-1,-1,-1
735,Data Scientist,-1,-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
736,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
737,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
738,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
739,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
740,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
741,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
742,Junior Data Scientist,$40K - $75K (Employer est.),-1,"Arbor Research & Trading, LLC","Lake Barrington, Lake, IL",-1,-1,-1,-1,-1,-1
743,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
744,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
745,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
746,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
747,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
748,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
749,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
750,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
751,Information Technology/Data Scientist,$44K - $58K (Employer est.),-1,Endodontic SuperSystems,"Fresno, CA",-1,-1,-1,-1,-1,-1
752,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
753,Data Scientist,,4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
754,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
755,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
756,Machine Learning Scientist,$88K - $180K (Glassdoor est.),4.9,Sense,"Cambridge, MA",1 to 50 Employees,2013,Computer Hardware & Software,Computer Hardware & Software,Unknown / Non-Applicable,Company - Private
757,Statistician,$24 - $30 Per Hour(Employer est.),-1,"Psychology Software Tools, Inc","Sharpsburg, PA",-1,-1,-1,-1,-1,-1
758,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
759,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
760,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
761,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
762,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
763,Data Scientist,$140K - $150K (Employer est.),-1,3-Point Recruiting,Remote,-1,-1,-1,-1,-1,-1
764,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
765,Junior Data Scientist,$40K - $75K (Employer est.),-1,"Arbor Research & Trading, LLC","Lake Barrington, Lake, IL",-1,-1,-1,-1,-1,-1
766,Data Engineer,$90K - $130K (Employer est.),-1,Synergis,Remote,-1,-1,-1,-1,-1,-1
767,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
768,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
769,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
770,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
771,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
772,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
773,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
774,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
775,Data Scientist,$120K - $130K (Employer est.),4.1,Systems Personnel,"Buffalo, NY",1 to 50 Employees,1996,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
776,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
777,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
778,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
779,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
780,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
781,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
782,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
783,Data Scientist,,4.0,"Continental Finance Company, LLC","Wilmington, DE",51 to 200 Employees,2005,Lending,Lending,$5 to $10 million (USD),Company - Private
784,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
785,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
786,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
787,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
788,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
789,Data Scientist,$78K - $133K (Glassdoor est.),4.5,PowerAdvocate,"Boston, MA",51 to 200 Employees,1999,Energy,Energy,Unknown / Non-Applicable,Company - Public
790,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
791,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
792,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
793,"Principal Data Scientist, Enterprise AI & ML Reusable Products Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Sherwood, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
794,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
795,Data Scientist,$74K - $185K (Employer est.),3.7,Cambridge Technology Inc.,"Atlanta, GA",201 to 500 Employees,1999,IT Services,IT Services,Unknown / Non-Applicable,Company - Public
796,"Sr. Data Scientist, Sport Activity Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Banks, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
797,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
798,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
799,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
800,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
801,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
802,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
803,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
804,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
805,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
806,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
807,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
808,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
809,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
810,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
811,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
812,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
813,Data Scientist,,-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
814,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
815,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
816,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
817,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
818,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
819,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
820,Data Scientist,-1,-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
821,Data Scientist,$140K - $150K (Employer est.),-1,3-Point Recruiting,Remote,-1,-1,-1,-1,-1,-1
822,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
823,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
824,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
825,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
826,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
827,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
828,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
829,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
830,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
831,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
832,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
833,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
834,Data Scientist,$120K - $130K (Employer est.),4.1,Systems Personnel,"Buffalo, NY",1 to 50 Employees,1996,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
835,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
836,Data Scientist,$85K - $130K (Employer est.),3.9,Brightwing,Remote,51 to 200 Employees,1973,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
837,Data Analyst (ML and AI),-1,5.0,Envision2bWell Inc,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
838,Data Scientist (Data Analytics),$90K - $110K (Employer est.),4.2,ERPI,"Washington, DC",201 to 500 Employees,2001,Consulting,Consulting,Unknown / Non-Applicable,Company - Private
839,Data Scientist - Remote,$66K - $139K (Glassdoor est.),4.4,Liberty Personnel Services,"Trevose, PA",1 to 50 Employees,2003,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
840,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
841,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
842,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
843,Data Scientist,,-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
844,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
845,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
846,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Washington, DC",-1,-1,-1,-1,-1,-1
847,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
848,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
849,Data Scientist,-1,-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
850,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
851,Data Scientist,$74K - $185K (Employer est.),3.7,Cambridge Technology Inc.,"Atlanta, GA",201 to 500 Employees,1999,IT Services,IT Services,Unknown / Non-Applicable,Company - Public
852,Data Scientist (Remote - US),-1,3.4,Bon Secours Mercy Health,Ohio,10000+ Employees,2018,Health Care Services & Hospitals,Health Care Services & Hospitals,$5 to $10 billion (USD),Nonprofit Organization
853,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
854,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
855,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
856,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
857,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),4.0,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
858,"Data Scientist II- Must be local to Indianapolis, IN",$65 - $67 Per Hour(Employer est.),3.8,Tailored Management,"Indianapolis, IN",51 to 200 Employees,2002,Staffing & Outsourcing,Staffing & Outsourcing,$50 to $100 million (USD),Company - Private
859,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
860,Data Scientist,$125K (Employer est.),-1,PAIIR Solutions,"Suffern, NY",-1,-1,-1,-1,-1,-1
861,Data Scientist- Development Program,$85K - $113K (Employer est.),3.5,National Security Agency,"Fort Meade, MD",Unknown,Government,Government,Government,-1,Federal Agencies
862,Data Scientist,$30 - $47 Per Hour(Employer est.),-1,Insight Global Health,Remote,Unknown,Company - Public,-1,-1,-1,Unknown / Non-Applicable
863,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
864,Data Scientist,$73K - $135K (Glassdoor est.),3.9,Altria,"Richmond, VA",5001 to 10000 Employees,1919,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
865,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,,Internet,Internet,Unknown / Non-Applicable,Company - Private
866,Data Scientist - Remote,$66K - $139K (Glassdoor est.),4.4,Liberty Personnel Services,"Trevose, PA",1 to 50 Employees,2003,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
867,Data Scientist,$85K - $130K (Employer est.),3.9,Brightwing,Remote,51 to 200 Employees,1973,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
868,Data Scientist (Data Analytics),$90K - $110K (Employer est.),4.2,ERPI,"Washington, DC",201 to 500 Employees,2001,Consulting,Consulting,Unknown / Non-Applicable,Company - Private
869,"Data Scientist, Wallet, Payments, & Commerce - Raleigh",-1,4.3,Apple,"Raleigh, NC",10000+ Employees,1976,Computer Hardware & Software,Computer Hardware & Software,$10+ billion (USD),Company - Public
